Timestamp,m/z 29,m/z 31,m/z 33,m/z 41,m/z 42,m/z 43,m/z 45,m/z 47,m/z 57,m/z 58,m/z 59,m/z 60,m/z 61,m/z 62,m/z 63,m/z 65,m/z 67,m/z 69,m/z 71,m/z 73,m/z 79,m/z 80,m/z 81,m/z 82,m/z 83,m/z 85,m/z 91,m/z 93,m/z 94,m/z 95,m/z 97,m/z 105,m/z 106,m/z 107,m/z 108,m/z 109,m/z 113,m/z 115,m/z 117,m/z 119,m/z 121,m/z 122,m/z 129,m/z 133,m/z 135,m/z 136,m/z 137,m/z 138,m/z 147,m/z 149,m/z 153,m/z 155
18/04/2012 6:00,<mdl,0.415,7.669,1.227,0.260,3.232,0.659,0.212,3.107,0.129,1.707,0.066,0.415,0.099,0.018,0.012,0.057,0.366,0.310,0.441,0.536,0.033,1.425,0.057,0.126,0.081,0.040,2.097,0.174,0.155,0.103,0.139,0.014,1.294,0.131,0.061,0.017,0.050,0.093,0.118,0.732,0.091,0.051,0.065,0.299,0.040,1.255,0.118,0.098,0.265,0.208,6.293
18/04/2012 7:00,<mdl,0.459,4.057,0.519,0.184,1.623,0.409,0.194,1.173,0.048,0.899,0.027,0.301,0.042,0.012,0.009,0.027,0.214,0.117,0.148,0.294,0.019,0.577,0.024,0.080,0.046,0.022,1.119,0.094,0.072,0.053,0.070,0.010,0.728,0.070,0.040,<mdl,<mdl,0.085,0.100,0.403,0.043,0.031,0.033,0.140,0.020,0.557,0.056,0.040,0.085,0.132,3.405
18/04/2012 8:00,<mdl,0.298,3.705,0.436,0.165,2.361,0.427,0.148,0.917,0.037,0.856,0.035,1.329,0.026,<mdl,0.010,0.016,0.200,0.073,0.415,0.298,0.012,0.387,0.016,0.073,0.026,0.028,1.779,0.157,0.047,0.040,0.070,0.009,0.809,0.089,0.031,<mdl,<mdl,0.077,0.094,0.301,0.032,0.019,0.028,0.107,0.013,0.386,0.040,0.028,0.079,0.187,<mdl
18/04/2012 9:00,<mdl,0.446,2.934,0.467,0.180,1.696,0.490,0.167,1.197,0.048,1.036,0.034,0.745,0.019,<mdl,0.009,0.014,0.220,0.085,0.353,0.308,0.015,0.376,0.015,0.067,0.033,0.023,1.557,0.118,0.058,0.043,0.079,0.012,0.788,0.074,0.024,0.011,<mdl,0.077,0.122,0.347,0.035,0.022,0.030,0.124,0.021,0.342,0.033,0.032,0.104,0.122,3.444
18/04/2012 10:00,<mdl,1.028,3.692,0.709,0.179,3.546,0.905,0.435,1.884,0.077,1.685,0.066,1.419,0.042,<mdl,0.016,0.023,0.562,0.180,0.396,0.480,0.028,0.317,0.014,0.117,0.073,0.045,1.917,0.164,0.094,0.084,0.247,0.024,1.343,0.143,0.056,0.033,0.043,0.097,0.123,0.717,0.079,0.053,0.057,0.222,0.031,0.298,0.030,0.070,0.162,0.147,8.072
18/04/2012 11:00,<mdl,0.934,4.168,0.847,0.318,4.928,0.961,0.580,2.042,0.085,1.813,0.074,2.146,0.052,0.020,0.022,0.021,0.632,0.175,0.635,0.424,0.026,0.331,0.011,0.104,0.064,0.037,1.843,0.168,0.077,0.087,0.125,0.016,1.223,0.126,0.046,0.032,0.085,0.090,0.118,0.553,0.068,0.045,0.040,0.177,0.022,0.285,0.025,0.049,0.119,0.185,5.954
18/04/2012 12:00,<mdl,0.869,4.135,0.988,0.190,5.354,1.037,0.656,1.259,0.050,2.194,0.094,2.162,0.050,0.033,0.018,0.030,0.767,0.247,0.718,0.511,0.029,0.384,0.017,0.125,0.089,0.043,2.340,0.193,0.084,0.101,0.209,0.020,1.485,0.159,0.064,0.050,0.089,0.100,0.127,0.640,0.071,0.060,0.061,0.223,0.033,0.348,0.023,0.064,0.161,0.226,7.007
18/04/2012 13:00,<mdl,0.747,3.490,0.779,0.189,3.664,0.627,0.333,0.917,0.040,1.180,0.045,0.743,0.036,0.046,0.017,0.016,0.463,0.197,0.533,0.376,0.021,0.312,0.017,0.112,0.057,0.032,1.643,0.118,0.062,0.059,0.071,0.010,1.038,0.108,0.047,0.029,0.057,0.083,0.091,0.571,0.071,0.030,0.042,0.217,0.028,0.336,0.031,0.063,0.139,0.080,4.112
18/04/2012 14:00,<mdl,0.270,2.790,0.354,0.152,1.264,0.289,0.231,0.725,0.034,0.662,0.019,0.385,0.012,<mdl,0.006,0.016,0.319,0.063,0.118,0.219,0.013,0.360,0.014,0.088,0.032,0.015,0.765,0.060,0.055,0.054,0.045,0.006,0.584,0.067,0.048,0.017,<mdl,0.074,0.109,0.315,0.040,0.023,0.030,0.147,0.015,0.349,0.025,0.036,0.091,0.130,<mdl
18/04/2012 15:00,<mdl,0.464,4.017,0.808,0.171,2.059,0.381,0.223,2.079,0.086,0.938,0.036,1.048,0.030,0.016,0.008,0.027,0.702,0.126,0.186,0.325,0.022,0.693,0.025,0.129,0.047,0.027,1.243,0.105,0.100,0.076,0.081,0.013,0.975,0.100,0.048,0.020,0.456,0.085,0.110,0.532,0.063,0.036,0.054,0.224,0.033,0.619,0.057,0.078,0.138,0.212,2.760
18/04/2012 16:00,<mdl,<mdl,2.186,0.244,0.152,0.722,0.176,0.145,0.362,0.016,0.538,0.017,0.081,0.010,<mdl,<mdl,0.016,0.192,0.035,0.048,0.159,0.010,0.179,0.011,0.055,0.022,0.011,0.520,0.053,0.031,0.046,0.021,0.004,0.386,0.034,0.026,<mdl,<mdl,0.070,0.092,0.220,0.030,0.008,0.013,0.079,0.008,0.196,0.019,<mdl,0.056,0.111,3.323
18/04/2012 17:00,<mdl,0.348,3.062,0.564,0.187,1.425,0.367,0.054,1.233,0.051,0.717,0.031,0.186,0.018,<mdl,0.003,0.026,0.283,0.109,0.070,0.434,0.025,0.291,0.012,0.075,0.049,0.018,1.279,0.100,0.042,0.051,0.075,0.009,0.958,0.099,0.032,0.011,<mdl,0.093,0.126,0.494,0.056,0.030,0.042,0.175,0.015,0.261,0.026,0.037,0.098,0.148,<mdl
18/04/2012 18:00,<mdl,0.882,4.047,1.209,0.200,4.633,1.265,0.413,1.385,0.068,1.067,0.046,0.426,0.033,0.059,0.021,0.031,0.391,0.254,0.181,0.656,0.037,0.333,0.015,0.142,0.086,0.041,2.146,0.177,0.071,0.080,0.104,0.016,1.819,0.194,0.056,0.019,0.030,0.089,0.142,0.849,0.098,0.058,0.073,0.298,0.039,0.300,0.029,0.075,0.209,0.128,5.822
18/04/2012 19:00,<mdl,0.622,2.876,0.559,0.163,2.090,0.764,0.230,0.549,0.023,0.888,0.043,0.193,0.018,<mdl,0.016,0.017,0.214,0.116,0.120,0.346,0.020,0.182,0.008,0.088,0.049,0.026,1.143,0.092,0.037,0.049,0.057,0.011,0.931,0.091,0.029,0.015,0.028,0.076,0.111,0.471,0.049,0.039,0.028,0.155,0.025,0.150,0.019,0.036,0.110,0.034,<mdl
18/04/2012 20:00,<mdl,0.657,3.728,0.777,0.176,3.450,1.672,0.329,0.761,0.031,0.906,0.031,0.188,0.012,0.028,0.016,0.018,0.244,0.125,0.137,0.267,0.021,0.172,0.009,0.105,0.051,0.023,0.998,0.087,0.044,0.075,0.044,0.006,0.777,0.087,0.028,0.022,0.024,0.080,0.093,0.434,0.048,0.037,0.031,0.179,0.018,0.140,0.013,0.037,0.082,0.053,5.044
18/04/2012 21:00,<mdl,0.341,3.979,1.316,0.203,6.036,2.580,0.430,0.891,0.043,1.094,0.044,0.486,0.021,0.098,0.024,0.018,0.297,0.190,0.198,0.341,0.023,0.210,0.010,0.119,0.068,0.030,1.203,0.105,0.065,0.072,0.056,0.006,0.912,0.088,0.045,0.015,0.033,0.081,0.096,0.501,0.052,0.040,0.043,0.209,0.028,0.153,0.019,0.048,0.150,0.054,4.221
18/04/2012 22:00,<mdl,0.447,4.634,1.529,0.194,4.679,1.948,0.313,2.820,0.101,1.167,0.046,0.345,0.025,0.056,0.018,0.019,0.304,0.210,0.176,0.403,0.021,0.260,0.012,0.125,0.068,0.034,1.526,0.123,0.071,0.091,0.070,0.009,1.070,0.101,0.045,0.024,0.047,0.079,0.104,0.567,0.060,0.039,0.048,0.216,0.032,0.242,0.023,0.064,0.177,0.132,3.173
18/04/2012 23:00,<mdl,0.392,5.831,1.291,0.209,2.575,0.711,0.299,4.359,0.191,1.139,0.038,0.581,0.036,<mdl,0.011,0.022,0.282,0.138,0.138,0.406,0.017,0.510,0.016,0.095,0.051,0.029,1.394,0.111,0.060,0.064,0.103,0.016,0.938,0.097,0.045,0.017,0.061,0.091,0.115,0.474,0.057,0.036,0.039,0.195,0.030,0.505,0.047,0.053,0.160,0.257,8.855
19/04/2012 1:00,<mdl,<mdl,5.468,1.069,0.198,3.223,0.776,0.247,2.131,0.092,1.612,0.055,0.843,0.047,0.056,0.014,0.032,0.358,0.179,0.165,0.587,0.032,0.920,0.041,0.129,0.063,0.039,2.328,0.198,0.119,0.077,0.167,0.016,1.582,0.169,0.062,0.016,0.040,0.075,0.134,0.756,0.090,0.062,0.061,0.303,0.052,0.940,0.081,0.082,0.283,0.429,7.453
19/04/2012 2:00,<mdl,<mdl,5.267,1.439,0.204,2.893,0.651,0.166,3.962,0.173,1.624,0.059,0.410,0.056,0.063,0.014,0.041,0.484,0.217,0.138,0.657,0.041,1.213,0.050,0.158,0.085,0.054,2.948,0.241,0.145,0.088,0.199,0.026,1.880,0.191,0.073,0.014,0.042,0.081,0.157,0.936,0.119,0.068,0.070,0.380,0.052,1.209,0.122,0.133,0.341,0.403,11.539
19/04/2012 3:00,<mdl,<mdl,7.266,1.579,0.220,3.371,0.726,0.211,4.287,0.180,1.866,0.072,0.411,0.063,0.050,0.015,0.051,0.555,0.262,0.198,0.725,0.043,1.399,0.056,0.204,0.096,0.057,3.400,0.270,0.193,0.116,0.277,0.033,2.204,0.217,0.099,0.011,0.058,0.095,0.160,1.069,0.121,0.090,0.085,0.414,0.063,1.378,0.105,0.158,0.400,0.372,12.003
19/04/2012 4:00,<mdl,<mdl,6.411,1.512,0.206,3.657,0.728,0.193,3.094,0.126,1.572,0.057,0.351,0.066,0.063,0.028,0.055,0.556,0.294,0.185,0.773,0.041,1.392,0.056,0.224,0.122,0.076,3.567,0.303,0.174,0.133,0.264,0.024,2.446,0.245,0.106,0.013,0.060,0.092,0.169,1.221,0.135,0.078,0.082,0.445,0.068,1.340,0.136,0.177,0.449,0.364,11.163
19/04/2012 5:00,<mdl,<mdl,6.003,1.469,0.261,3.382,0.702,0.170,3.329,0.135,1.459,0.058,0.224,0.049,0.064,0.023,0.042,0.537,0.251,0.159,0.718,0.048,1.245,0.045,0.180,0.103,0.048,3.262,0.261,0.153,0.118,0.231,0.036,2.200,0.210,0.092,0.017,<mdl,0.082,0.156,1.127,0.133,0.077,0.074,0.406,0.064,1.216,0.106,0.178,0.433,0.407,9.104
19/04/2012 6:00,0.227,<mdl,4.942,0.999,0.187,2.778,0.644,0.126,2.282,0.101,1.264,0.049,0.530,0.040,0.023,0.018,0.033,0.389,0.207,0.081,0.536,0.039,0.914,0.037,0.125,0.085,0.042,2.188,0.175,0.105,0.086,0.192,0.024,1.471,0.158,0.073,0.012,<mdl,0.078,0.116,0.780,0.085,0.077,0.067,0.304,0.043,0.867,0.078,0.092,0.317,0.711,10.988
19/04/2012 7:00,<mdl,0.214,6.564,1.143,0.196,3.058,0.931,0.331,2.825,0.117,1.550,0.054,0.368,0.059,0.015,0.017,0.042,0.509,0.259,0.240,0.688,0.046,0.787,0.033,0.144,0.097,0.052,2.955,0.239,0.116,0.097,0.218,0.023,1.978,0.196,0.075,0.021,0.046,0.101,0.165,1.036,0.119,0.085,0.072,0.383,0.056,0.768,0.078,0.102,0.300,0.336,8.035
19/04/2012 8:00,<mdl,0.909,9.962,1.185,2.125,3.552,1.311,0.718,3.733,0.159,1.707,0.093,1.020,0.046,<mdl,0.025,0.026,0.818,0.256,0.706,0.488,0.034,0.408,0.020,0.119,0.085,0.039,1.946,0.155,0.084,0.085,0.115,0.016,1.201,0.114,0.077,0.064,0.098,0.094,0.129,0.591,0.062,0.061,0.057,0.206,0.047,0.390,0.030,0.066,0.168,0.165,7.498
19/04/2012 9:00,<mdl,1.039,8.052,1.122,3.017,4.458,1.824,0.649,3.687,0.157,1.818,0.113,1.582,0.037,<mdl,0.016,0.024,0.825,0.334,1.170,0.437,0.023,0.309,0.011,0.117,0.080,0.045,2.265,0.187,0.077,0.099,0.168,0.021,1.459,0.129,0.067,0.086,0.150,0.106,0.124,0.691,0.079,0.049,0.048,0.263,0.038,0.252,0.032,0.048,0.171,0.079,5.005
19/04/2012 10:00,<mdl,1.469,7.168,0.690,1.991,3.070,2.042,0.740,2.415,0.098,1.536,0.077,1.171,0.029,<mdl,0.029,0.021,0.784,0.313,0.915,0.334,0.017,0.287,0.013,0.112,0.064,0.041,1.294,0.114,0.086,0.086,0.102,0.017,1.162,0.129,0.071,0.113,0.171,0.106,0.124,0.694,0.089,0.077,0.038,0.376,0.051,0.237,0.024,0.059,0.186,0.066,9.298
19/04/2012 11:00,<mdl,1.528,4.926,0.531,0.928,2.315,2.051,0.795,2.958,0.120,1.138,0.071,0.992,0.015,<mdl,0.030,0.016,0.824,0.378,0.503,0.191,0.006,0.205,0.009,0.089,0.046,0.016,0.602,0.047,0.051,0.063,0.045,0.005,0.462,0.049,0.050,0.065,0.085,0.086,0.089,0.200,0.025,0.026,0.014,0.071,0.013,0.148,0.018,0.017,0.072,0.066,6.005
19/04/2012 12:00,<mdl,2.018,5.017,0.504,0.654,2.761,2.098,0.772,1.568,0.059,1.153,0.058,1.209,0.019,<mdl,0.024,0.016,0.687,0.581,0.407,0.122,0.004,0.185,0.005,0.087,0.038,0.012,0.420,0.042,0.050,0.050,0.023,0.003,0.260,0.021,0.041,0.060,0.115,0.068,0.087,0.119,0.017,0.028,0.013,0.052,0.007,0.114,0.014,0.010,0.065,0.051,4.253
19/04/2012 13:00,<mdl,1.601,5.599,0.413,0.315,2.412,2.015,0.713,1.542,0.060,1.323,0.063,1.051,0.027,0.009,0.021,0.022,0.814,0.660,0.420,0.127,0.007,0.316,0.013,0.090,0.048,0.016,0.465,0.038,0.048,0.053,0.027,0.003,0.291,0.024,0.044,0.053,0.093,0.081,0.084,0.142,0.020,0.030,0.018,0.070,0.011,0.284,0.028,0.009,0.055,0.213,4.395
19/04/2012 14:00,<mdl,2.518,5.257,0.537,0.214,3.771,2.225,0.711,0.566,0.023,1.624,0.073,1.452,0.057,<mdl,0.028,0.021,0.657,0.736,0.545,0.281,0.012,0.209,0.008,0.111,0.074,0.031,0.962,0.071,0.061,0.076,0.053,0.007,0.646,0.069,0.055,0.084,0.147,0.100,0.096,0.324,0.046,0.043,0.027,0.113,0.015,0.182,0.013,0.061,0.115,0.097,7.710
19/04/2012 15:00,<mdl,1.647,3.971,0.373,0.186,2.543,0.984,0.539,0.377,0.020,1.220,0.062,1.068,0.022,<mdl,0.020,0.018,0.717,0.450,0.404,0.195,0.014,0.164,0.009,0.080,0.057,0.024,0.660,0.056,0.044,0.059,0.048,0.008,0.507,0.050,0.045,0.068,0.156,0.082,0.094,0.291,0.038,0.032,0.020,0.083,0.012,0.140,0.012,0.036,0.085,0.068,3.283
19/04/2012 16:00,<mdl,1.051,4.190,0.591,0.197,3.079,0.981,0.514,0.700,0.026,1.163,0.058,0.669,0.025,0.015,0.017,0.016,0.462,0.255,0.372,0.340,0.027,0.198,0.011,0.103,0.057,0.030,1.646,0.137,0.056,0.061,0.063,0.006,1.073,0.110,0.042,0.051,0.178,0.097,0.106,0.505,0.064,0.037,0.026,0.125,0.026,0.145,0.013,0.037,0.120,0.044,5.481
19/04/2012 17:00,<mdl,1.345,4.743,0.913,0.220,4.124,0.887,0.377,1.523,0.060,1.200,0.057,0.816,0.054,0.033,0.027,0.038,0.396,0.225,0.362,0.768,0.042,0.283,0.011,0.145,0.085,0.050,2.407,0.217,0.109,0.104,0.119,0.025,2.571,0.245,0.057,0.038,0.099,0.099,0.130,0.732,0.080,0.080,0.051,0.245,0.027,0.210,0.017,0.055,0.171,0.070,7.331
19/04/2012 18:00,<mdl,1.256,5.010,0.844,0.226,3.988,0.809,0.336,3.035,0.104,1.333,0.060,0.778,0.055,0.021,0.028,0.039,0.384,0.255,0.453,0.724,0.042,0.352,0.011,0.134,0.093,0.046,2.674,0.232,0.097,0.102,0.107,0.017,2.284,0.245,0.066,0.039,0.132,0.093,0.135,0.757,0.084,0.069,0.076,0.282,0.045,0.286,0.034,0.088,0.171,0.079,5.183
19/04/2012 19:00,<mdl,0.966,4.459,0.993,0.253,4.432,0.931,0.299,1.290,0.053,1.475,0.058,0.773,0.034,<mdl,0.016,0.031,0.360,0.230,0.363,0.557,0.033,0.298,0.012,0.109,0.087,0.036,1.994,0.171,0.082,0.081,0.105,0.014,1.323,0.141,0.052,0.036,0.104,0.098,0.128,0.616,0.071,0.074,0.052,0.228,0.036,0.230,0.027,0.084,0.144,0.082,7.135
19/04/2012 20:00,<mdl,0.927,3.969,0.837,0.206,2.790,0.675,0.305,1.214,0.055,1.081,0.049,0.596,0.038,0.011,0.016,0.024,0.285,0.155,0.259,0.374,0.022,0.221,0.009,0.090,0.060,0.035,1.267,0.099,0.070,0.075,0.069,0.011,0.865,0.085,0.048,0.032,0.095,0.085,0.106,0.434,0.055,0.056,0.043,0.189,0.028,0.190,0.016,0.052,0.138,0.080,7.372
19/04/2012 21:00,<mdl,0.635,3.709,0.890,0.263,2.040,0.567,0.249,2.882,0.118,1.150,0.053,0.598,0.021,<mdl,0.009,0.014,0.233,0.115,0.225,0.288,0.018,0.242,0.009,0.061,0.047,0.024,0.924,0.087,0.050,0.051,0.061,0.009,0.780,0.082,0.036,0.022,0.086,0.081,0.109,0.357,0.045,0.038,0.024,0.135,0.019,0.198,0.023,0.020,0.100,0.144,2.830
19/04/2012 22:00,<mdl,0.530,4.002,1.222,0.241,1.710,0.479,0.155,1.768,0.069,1.197,0.052,0.305,0.053,<mdl,0.015,0.023,0.268,0.143,0.236,0.357,0.020,0.361,0.015,0.081,0.060,0.029,1.321,0.114,0.072,0.062,0.076,0.011,1.119,0.124,0.050,0.018,0.082,0.076,0.122,0.539,0.058,0.061,0.047,0.308,0.039,0.335,0.038,0.060,0.156,0.165,3.315
19/04/2012 23:00,<mdl,0.293,7.501,1.078,0.250,2.262,0.523,0.159,3.713,0.153,1.452,0.067,0.308,0.071,0.022,0.013,0.026,0.353,0.182,0.246,0.496,0.031,0.694,0.025,0.122,0.077,0.042,1.807,0.148,0.089,0.066,0.107,0.013,1.284,0.146,0.056,0.021,0.050,0.083,0.124,0.631,0.077,0.083,0.053,0.342,0.050,0.681,0.060,0.070,0.242,0.179,6.897
20/04/2012 1:00,<mdl,0.404,5.080,1.195,0.272,2.566,0.571,0.240,4.105,0.166,2.176,0.086,0.442,0.098,0.038,0.013,0.032,0.395,0.235,0.325,0.539,0.037,0.866,0.032,0.134,0.081,0.041,2.376,0.195,0.119,0.101,0.110,0.017,1.536,0.160,0.057,0.011,0.094,0.090,0.137,0.804,0.092,0.058,0.056,0.304,0.047,0.790,0.075,0.078,0.286,0.157,4.765
20/04/2012 2:00,<mdl,0.537,7.665,1.221,0.258,2.776,0.690,0.364,5.107,0.207,1.841,0.074,0.523,0.219,0.042,0.015,0.030,0.397,0.235,0.936,0.467,0.032,1.081,0.043,0.141,0.084,0.046,2.094,0.178,0.141,0.114,0.135,0.021,1.409,0.145,0.076,0.011,0.087,0.104,0.126,0.729,0.096,0.060,0.063,0.321,0.044,0.968,0.087,0.081,0.252,0.162,9.920
20/04/2012 3:00,<mdl,0.466,5.172,0.799,0.243,3.181,0.635,0.214,1.612,0.074,1.658,0.071,0.670,0.143,0.029,0.017,0.029,0.370,0.190,1.143,0.368,0.026,0.775,0.028,0.105,0.074,0.041,1.652,0.131,0.105,0.100,0.113,0.014,1.132,0.117,0.059,0.013,0.075,0.094,0.105,0.738,0.092,0.053,0.049,0.292,0.047,0.727,0.079,0.095,0.232,0.139,5.070
20/04/2012 4:00,<mdl,0.462,5.218,0.862,0.234,2.557,0.670,0.270,2.615,0.106,1.513,0.075,0.530,0.187,0.027,0.013,0.017,0.275,0.161,0.740,0.274,0.023,0.732,0.024,0.112,0.066,0.032,1.304,0.113,0.089,0.082,0.097,0.013,0.881,0.088,0.055,0.019,0.049,0.103,0.107,0.567,0.067,0.050,0.040,0.258,0.041,0.605,0.065,0.076,0.211,0.126,4.835
20/04/2012 5:00,<mdl,0.224,5.018,0.834,0.238,4.484,0.447,0.042,3.071,0.141,2.096,0.079,0.408,0.117,<mdl,0.007,0.028,0.302,0.143,0.633,0.322,0.023,0.960,0.038,0.106,0.052,0.043,1.734,0.139,0.114,0.085,0.111,0.015,1.092,0.102,0.054,0.018,0.077,0.086,0.115,0.835,0.104,0.046,0.051,0.295,0.042,0.872,0.079,0.108,0.211,0.257,7.392
20/04/2012 6:00,<mdl,<mdl,6.078,1.376,0.277,3.610,0.396,0.096,3.391,0.137,1.725,0.075,0.258,0.099,0.048,0.015,0.044,0.424,0.293,0.413,0.585,0.036,1.055,0.040,0.150,0.103,0.060,2.747,0.226,0.139,0.111,0.146,0.020,1.699,0.175,0.085,0.014,0.092,0.095,0.147,1.088,0.133,0.077,0.064,0.416,0.064,0.945,0.092,0.150,0.363,0.311,7.428
20/04/2012 7:00,<mdl,0.701,4.810,1.115,0.263,3.184,0.671,0.204,2.219,0.095,1.558,0.066,0.370,0.078,<mdl,0.013,0.045,0.451,0.357,0.397,0.657,0.038,0.596,0.017,0.130,0.089,0.055,2.295,0.206,0.110,0.091,0.134,0.021,1.582,0.165,0.071,0.018,0.098,0.106,0.157,0.780,0.084,0.080,0.068,0.309,0.044,0.500,0.053,0.095,0.238,0.160,9.140
20/04/2012 8:00,<mdl,1.086,4.757,0.948,0.235,2.715,0.953,0.413,3.162,0.133,1.744,0.068,0.840,0.090,<mdl,0.015,0.021,0.402,0.219,0.613,0.377,0.026,0.340,0.016,0.092,0.058,0.029,1.506,0.132,0.076,0.080,0.071,0.009,1.038,0.104,0.065,0.048,0.139,0.096,0.109,0.453,0.050,0.042,0.046,0.187,0.024,0.297,0.033,0.039,0.142,0.101,4.773
20/04/2012 9:00,<mdl,1.517,4.998,0.844,0.230,4.214,1.279,0.539,2.205,0.095,1.973,0.095,1.658,0.070,<mdl,0.021,0.021,0.676,0.310,1.271,0.392,0.021,0.279,0.015,0.100,0.081,0.036,1.747,0.145,0.074,0.081,0.075,0.011,1.225,0.128,0.081,0.092,0.164,0.101,0.104,0.519,0.065,0.053,0.033,0.199,0.028,0.246,0.026,0.054,0.124,0.100,9.389
20/04/2012 10:00,<mdl,2.020,5.377,0.746,0.200,3.133,1.332,0.578,1.786,0.072,1.812,0.080,1.443,0.040,<mdl,0.021,0.018,0.796,0.461,0.523,0.245,0.012,0.224,0.010,0.092,0.074,0.026,0.892,0.079,0.077,0.077,0.039,0.007,0.607,0.064,0.070,0.109,0.234,0.093,0.091,0.263,0.033,0.046,0.023,0.125,0.024,0.188,0.022,0.022,0.115,0.078,6.582
20/04/2012 11:00,<mdl,2.422,6.785,0.623,0.246,3.624,1.580,0.631,1.136,0.044,1.899,0.086,1.719,0.039,0.016,0.022,0.018,1.013,0.794,0.478,0.209,0.012,0.234,0.010,0.120,0.082,0.020,0.711,0.057,0.054,0.071,0.031,0.006,0.480,0.049,0.077,0.121,0.212,0.084,0.091,0.203,0.026,0.044,0.022,0.097,0.013,0.209,0.017,0.011,0.086,0.069,11.724
20/04/2012 12:00,<mdl,2.780,7.919,1.975,0.267,10.095,1.780,0.670,1.318,0.052,2.011,0.090,2.045,0.031,0.019,0.027,0.029,1.075,0.988,0.459,0.199,0.011,0.265,0.007,0.105,0.084,0.022,0.651,0.049,0.067,0.059,0.025,0.006,0.393,0.028,0.068,0.127,0.266,0.082,0.088,0.191,0.018,0.031,0.014,0.081,0.020,0.193,0.015,0.013,0.109,0.075,12.915
20/04/2012 13:00,<mdl,3.537,7.750,0.363,0.166,4.143,1.623,0.571,0.430,0.023,1.944,0.090,2.283,0.035,0.041,0.018,0.017,0.666,0.945,0.448,0.186,0.007,0.186,0.006,0.095,0.080,0.013,0.549,0.042,0.065,0.070,0.021,0.005,0.344,0.038,0.061,0.136,0.258,0.096,0.087,0.153,0.014,0.031,0.019,0.066,0.011,0.140,0.013,0.018,0.112,0.069,8.446
20/04/2012 14:00,<mdl,3.711,8.643,0.400,0.150,4.419,1.670,0.610,0.504,0.025,2.119,0.100,2.467,0.034,0.053,0.025,0.028,0.817,1.068,0.499,0.180,0.006,0.244,0.008,0.102,0.084,0.021,0.532,0.049,0.068,0.079,0.023,0.004,0.363,0.040,0.056,0.145,0.295,0.090,0.086,0.168,0.029,0.041,0.017,0.064,0.017,0.163,0.014,0.020,0.074,0.081,4.885
20/04/2012 15:00,<mdl,4.704,8.315,0.461,0.153,6.068,1.817,0.891,0.493,0.020,2.571,0.103,2.938,0.049,0.066,0.036,0.025,0.985,1.737,0.640,0.234,0.016,0.240,0.009,0.142,0.109,0.024,0.617,0.051,0.072,0.086,0.039,0.004,0.458,0.046,0.059,0.170,0.312,0.085,0.092,0.223,0.039,0.046,0.014,0.082,0.022,0.157,0.015,0.018,0.107,0.091,9.491
20/04/2012 16:00,<mdl,4.613,7.912,0.545,0.155,5.559,1.714,0.861,0.627,0.027,2.405,0.113,2.601,0.046,0.036,0.034,0.031,1.265,1.642,0.551,0.263,0.017,0.333,0.012,0.137,0.096,0.024,0.792,0.063,0.086,0.088,0.045,0.004,0.541,0.051,0.064,0.134,0.296,0.087,0.107,0.370,0.043,0.048,0.026,0.117,0.023,0.270,0.021,0.030,0.098,0.148,6.494
20/04/2012 17:00,<mdl,1.778,6.240,0.481,0.165,3.397,1.108,0.609,0.601,0.027,2.273,0.099,1.261,0.042,0.033,0.022,0.026,1.108,0.780,0.350,0.324,0.018,0.296,0.013,0.095,0.074,0.020,0.914,0.073,0.078,0.090,0.054,0.008,0.654,0.063,0.047,0.071,0.209,0.092,0.106,0.366,0.052,0.063,0.032,0.118,0.017,0.211,0.022,0.017,0.075,0.152,5.354
20/04/2012 18:00,<mdl,1.620,6.082,0.525,0.185,3.255,1.091,0.536,0.930,0.036,1.993,0.092,1.175,0.038,0.037,0.016,0.028,0.731,0.385,0.371,0.333,0.017,0.304,0.011,0.118,0.079,0.020,0.951,0.077,0.077,0.078,0.052,0.006,0.757,0.079,0.052,0.083,0.175,0.093,0.101,0.406,0.057,0.060,0.028,0.150,0.022,0.260,0.018,0.033,0.105,0.155,10.967
20/04/2012 19:00,<mdl,1.320,6.144,0.688,0.189,3.375,1.087,0.436,2.269,0.100,2.370,0.096,0.940,0.031,0.040,0.018,0.024,0.544,0.327,0.398,0.371,0.025,0.378,0.017,0.129,0.082,0.033,1.219,0.104,0.080,0.082,0.066,0.007,0.845,0.089,0.056,0.068,0.222,0.095,0.112,0.504,0.068,0.070,0.039,0.228,0.037,0.334,0.035,0.023,0.118,0.229,11.892
20/04/2012 20:00,<mdl,1.219,5.200,0.962,0.187,2.643,1.054,0.429,2.896,0.130,1.709,0.081,0.805,0.027,<mdl,0.021,0.028,0.376,0.294,0.318,0.353,0.025,0.818,0.034,0.133,0.075,0.030,1.082,0.089,0.117,0.082,0.058,0.006,0.706,0.076,0.051,0.063,0.174,0.098,0.107,0.384,0.045,0.064,0.030,0.166,0.030,0.825,0.069,0.035,0.142,0.302,10.639
